year,state_abb,local police department,sheriffs office,other
1973,IL,436614.0,38790.0,0.0
1973,IN,135771.0,20165.0,0.0
1973,KS,67005.0,10178.0,0.0
1973,KY,60686.0,7264.0,0.0
1973,LA,84040.0,31924.0,0.0
1973,MA,233463.0,0.0,0.0
1973,MD,175054.0,3188.0,0.0
1973,ME,18163.0,4057.0,0.0
1973,MI,398166.0,89385.0,0.0
1973,MN,119794.0,16702.0,0.0
1973,MO,159056.0,23868.0,0.0
1973,MS,29041.0,8344.0,0.0
1973,MT,15817.0,6428.0,0.0
1973,NC,102897.0,32503.0,0.0
1973,ND,10642.0,1996.0,0.0
1973,NE,36837.0,5500.0,0.0
1973,NH,14368.0,798.0,0.0
1973,NJ,292498.0,0.0,0.0
1973,NM,43904.0,5885.0,0.0
1973,NV,35073.0,3468.0,0.0
1973,NY,684462.0,24807.0,0.0
1973,OH,301514.0,50267.0,0.0
1973,OK,75437.0,8112.0,0.0
1973,OR,79970.0,31622.0,0.0
1973,PA,240039.0,0.0,0.0
1973,RI,44556.0,0.0,0.0
1973,SC,47373.0,28990.0,0.0
1973,SD,9107.0,2703.0,0.0
1973,TN,101757.0,12164.0,0.0
1973,TX,422595.0,23981.0,0.0
1973,UT,43724.0,3184.0,0.0
1973,VA,141127.0,6943.0,0.0
1973,VT,5167.0,32.0,0.0
1973,WA,110785.0,57012.0,0.0
1973,WI,115529.0,27803.0,0.0
1973,WV,16043.0,3109.0,0.0
1973,WY,8064.0,2221.0,0.0
1974,AK,13528.0,0.0,0.0
1974,AL,85891.0,10766.0,0.0
1974,AR,47167.0,5928.0,0.0
1974,AZ,157115.0,20245.0,0.0
1974,CA,1207516.0,282845.0,0.0
1974,CO,128517.0,21152.0,0.0
1974,CT,128566.0,0.0,0.0
1974,DC,56519.0,0.0,0.0
1974,DE,23871.0,0.0,0.0
1974,FL,462467.0,158497.0,0.0
1974,GA,140384.0,20725.0,0.0
1974,HI,55860.0,0.0,0.0
1974,IA,80351.0,13106.0,0.0
1974,ID,24714.0,8328.0,0.0
1974,IL,571700.0,52128.0,0.0
1974,IN,161777.0,33887.0,0.0
1974,KS,90608.0,12908.0,0.0
1974,KY,76917.0,10118.0,0.0
1974,LA,98104.0,43279.0,0.0
1974,MA,281372.0,0.0,0.0
1974,MD,243765.0,5327.0,0.0
1974,ME,28490.0,5869.0,0.0
1974,MI,505047.0,118354.0,0.0
1974,MN,138645.0,21262.0,0.0
1974,MO,192799.0,31580.0,0.0
1974,MS,37741.0,7559.0,0.0
1974,MT,20246.0,6711.0,0.0
1974,NC,148492.0,45304.0,0.0
1974,ND,10814.0,2279.0,0.0
1974,NE,47423.0,6927.0,0.0
1974,NH,19651.0,760.0,0.0
1974,NJ,378358.0,0.0,0.0
1974,NM,51844.0,7231.0,0.0
1974,NV,41205.0,5393.0,0.0
1974,NY,873374.0,28097.0,0.0
1974,OH,387485.0,64246.0,0.0
1974,OK,98801.0,12341.0,0.0
1974,OR,102289.0,39508.0,0.0
1974,PA,326155.0,84.0,0.0
1974,RI,49153.0,0.0,0.0
1974,SC,68975.0,46438.0,0.0
1974,SD,11239.0,2747.0,0.0
1974,TN,124720.0,16282.0,0.0
1974,TX,524754.0,29216.0,0.0
1974,UT,54484.0,3265.0,0.0
1974,VA,182048.0,10929.0,0.0
1974,VT,5580.0,52.0,0.0
1974,WA,139921.0,69235.0,0.0
1974,WI,135604.0,33968.0,0.0
1974,WV,20647.0,4000.0,0.0
1974,WY,9294.0,2524.0,0.0
1975,AK,17405.0,0.0,0.0
1975,AL,105486.0,16101.0,0.0
1975,AR,55933.0,13331.0,0.0
1975,AZ,163505.0,25303.0,0.0
1975,CA,1286125.0,305856.0,0.0
1975,CO,144532.0,17848.0,0.0
1975,CT,141211.0,0.0,0.0
1975,DC,56954.0,0.0,0.0
1975,DE,28714.0,0.0,0.0
1975,FL,502275.0,176928.0,0.0
1975,GA,166417.0,22915.0,0.0
1975,HI,58642.0,0.0,0.0
1975,IA,97648.0,17495.0,0.0
1975,ID,25934.0,9048.0,0.0
1975,IL,580513.0,55914.0,0.0
1975,IN,186230.0,47791.0,0.0
1975,KS,97627.0,14064.0,0.0
1975,KY,91793.0,11398.0,0.0
1975,LA,108691.0,47123.0,0.0
1975,MA,325233.0,0.0,0.0
1975,MD,254450.0,7656.0,0.0
1975,ME,34197.0,7049.0,0.0
1975,MI,540412.0,119815.0,0.0
1975,MN,151568.0,23832.0,0.0
1975,MO,215187.0,36981.0,0.0
1975,MS,41127.0,8280.0,0.0
1975,MT,20672.0,8741.0,0.0
1975,NC,161566.0,51763.0,0.0
1975,ND,11939.0,2388.0,0.0
1975,NE,51015.0,7787.0,0.0
1975,NH,21444.0,700.0,0.0
1975,NJ,407890.0,1679.0,0.0
1975,NM,58624.0,9209.0,0.0
1975,NV,45282.0,5655.0,0.0
1975,NY,976094.0,35932.0,0.0
1975,OH,447118.0,69969.0,0.0
1975,OK,112732.0,14537.0,0.0
1975,OR,110943.0,42414.0,0.0
1975,PA,358357.0,99.0,0.0
1975,RI,53160.0,0.0,0.0
1975,SC,78872.0,49766.0,0.0
1975,SD,12225.0,2769.0,0.0
1975,TN,143871.0,18818.0,0.0
1975,TX,591012.0,61266.0,0.0
1975,UT,58037.0,2904.0,0.0
1975,VA,202209.0,30476.0,0.0
1975,VT,7188.0,78.0,0.0
1975,WA,147684.0,70143.0,0.0
1975,WI,148713.0,37972.0,0.0
1975,WV,24998.0,4747.0,0.0
1975,WY,10261.0,3185.0,0.0
1976,AK,18194.0,0.0,0.0
1976,AL,120147.0,22624.0,0.0
1976,AR,56289.0,13188.0,0.0
1976,AZ,158076.0,25799.0,0.0
1976,CA,1313767.0,308159.0,0.0
1976,CO,149633.0,19207.0,0.0
1976,CT,135558.0,0.0,0.0
1976,DC,51357.0,0.0,0.0
1976,DE,29150.0,0.0,0.0
1976,FL,466494.0,168735.0,0.0
1976,GA,176305.0,19172.0,0.0
1976,HI,62998.0,0.0,0.0
1976,IA,98805.0,20717.0,0.0
1976,ID,27380.0,9512.0,0.0
1976,IL,565065.0,53998.0,0.0
1976,IN,178131.0,46632.0,0.0
1976,KS,101262.0,15258.0,0.0
1976,KY,92347.0,10747.0,0.0
1976,LA,122753.0,55594.0,0.0
1976,MA,299980.0,0.0,0.0
1976,MD,246227.0,7620.0,0.0
1976,ME,36325.0,6973.0,0.0
1976,MI,522827.0,102329.0,0.0
1976,MN,156128.0,24029.0,0.0
1976,MO,221778.0,16414.0,0.0
1976,MS,40502.0,10795.0,0.0
1976,MT,19851.0,8882.0,0.0
1976,NC,164107.0,57892.0,0.0
1976,ND,13133.0,3062.0,0.0
1976,NE,49162.0,8527.0,0.0
1976,NH,23200.0,489.0,0.0
1976,NJ,430810.0,0.0,0.0
1976,NM,64313.0,8194.0,0.0
1976,NV,48169.0,5631.0,0.0
1976,NY,1104342.0,41142.0,0.0
1976,OH,448610.0,75449.0,0.0
1976,OK,112923.0,13508.0,0.0
1976,OR,108629.0,40135.0,0.0
1976,PA,357149.0,266.0,0.0
1976,RI,53739.0,0.0,0.0
1976,SC,88467.0,57045.0,0.0
1976,SD,12451.0,3103.0,0.0
1976,TN,141983.0,20937.0,0.0
1976,TX,632555.0,59582.0,0.0
1976,UT,57005.0,2678.0,0.0
1976,VA,196489.0,29454.0,0.0
1976,VT,4632.0,19.0,0.0
1976,WA,141845.0,69437.0,0.0
1976,WI,146778.0,36380.0,0.0
1976,WV,29432.0,4985.0,0.0
1976,WY,10298.0,2861.0,0.0
1977,AK,18260.0,0.0,0.0
1977,AL,120404.0,22730.0,0.0
1977,AR,54853.0,15979.0,0.0
1977,AZ,157977.0,26159.0,0.0
1977,CA,1297028.0,292322.0,0.0
1977,CO,153597.0,25447.0,0.0
1977,CT,133758.0,0.0,0.0
1977,DC,51621.0,0.0,0.0
1977,DE,28360.0,0.0,0.0
1977,FL,450372.0,168289.0,0.0
1977,GA,179781.0,33475.0,0.0
1977,HI,66526.0,0.0,0.0
1977,IA,92665.0,19734.0,0.0
1977,ID,27309.0,9797.0,0.0
1977,IL,545417.0,52749.0,0.0
1977,IN,164802.0,40425.0,0.0
1977,KS,98385.0,14423.0,0.0
1977,KY,85134.0,8882.0,0.0
1977,LA,130130.0,59455.0,0.0
1977,MA,307173.0,0.0,0.0
1977,MD,244738.0,8267.0,0.0
1977,ME,37351.0,6271.0,0.0
1977,MI,465206.0,101135.0,0.0
1977,MN,152091.0,25475.0,0.0
1977,MO,203609.0,16219.0,0.0
1977,MS,47401.0,9237.0,0.0
1977,MT,19153.0,9618.0,0.0
1977,NC,162832.0,57910.0,0.0
1977,ND,12854.0,3861.0,0.0
1977,NE,48940.0,8036.0,0.0
1977,NH,32526.0,418.0,0.0
1977,NJ,411177.0,940.0,0.0
1977,NM,52821.0,7837.0,0.0
1977,NV,47700.0,5917.0,0.0
1977,NY,1010962.0,38273.0,0.0
1977,OH,446652.0,77322.0,0.0
1977,OK,106419.0,14475.0,0.0
1977,OR,104612.0,40247.0,0.0
1977,PA,330993.0,135.0,0.0
1977,RI,52099.0,0.0,0.0
1977,SC,89470.0,58846.0,0.0
1977,SD,13474.0,4179.0,0.0
1977,TN,131448.0,23509.0,0.0
1977,TX,644036.0,68962.0,0.0
1977,UT,55100.0,2768.0,0.0
1977,VA,193522.0,28265.0,0.0
1977,VT,4736.0,81.0,0.0
1977,WA,139925.0,71806.0,0.0
1977,WI,144663.0,35810.0,0.0
1977,WV,28039.0,5793.0,0.0
1977,WY,11467.0,3467.0,0.0
1978,AK,19746.0,0.0,0.0
1978,AL,130426.0,23623.0,0.0
1978,AR,59245.0,17129.0,0.0
1978,AZ,160390.0,26699.0,0.0
1978,CA,1350109.0,299220.0,0.0
1978,CO,156381.0,29238.0,0.0
1978,CT,150216.0,0.0,0.0
1978,DC,52617.0,0.0,0.0
1978,DE,29708.0,0.0,0.0
1978,FL,472696.0,187605.0,0.0
1978,GA,209497.0,37185.0,0.0
1978,HI,72510.0,0.0,0.0
1978,IA,99308.0,19579.0,0.0
1978,ID,27456.0,9634.0,0.0
1978,IL,543659.0,51874.0,0.0
1978,IN,164388.0,37609.0,0.0
1978,KS,98729.0,13599.0,0.0
1978,KY,84533.0,11776.0,0.0
1978,LA,142538.0,62635.0,0.0
1978,MA,299258.0,0.0,0.0
1978,MD,249993.0,8530.0,0.0
1978,ME,38889.0,6109.0,0.0
1978,MI,461609.0,97393.0,0.0
1978,MN,151328.0,24932.0,0.0
1978,MO,203581.0,16330.0,0.0
1978,MS,47761.0,10135.0,0.0
1978,MT,21476.0,10527.0,0.0
1978,NC,164565.0,62866.0,0.0
1978,ND,12585.0,3582.0,0.0
1978,NE,48277.0,7391.0,0.0
1978,NH,35719.0,353.0,0.0
1978,NJ,421855.0,4.0,0.0
1978,NM,51844.0,7516.0,0.0
1978,NV,51717.0,6860.0,0.0
1978,NY,962906.0,40013.0,0.0
1978,OH,445611.0,70905.0,0.0
1978,OK,106631.0,13686.0,0.0
1978,OR,110231.0,42133.0,0.0
1978,PA,353854.0,187.0,0.0
1978,RI,50357.0,0.0,0.0
1978,SC,93350.0,61423.0,0.0
1978,SD,13706.0,4057.0,0.0
1978,TN,135417.0,27158.0,0.0
1978,TX,674838.0,72690.0,0.0
1978,UT,62854.0,3768.0,0.0
1978,VA,195597.0,29762.0,0.0
1978,VT,3988.0,253.0,0.0
1978,WA,153469.0,79713.0,0.0
1978,WI,148921.0,36735.0,0.0
1978,WV,29477.0,6015.0,0.0
1978,WY,13018.0,4152.0,0.0
1979,AK,22021.0,0.0,0.0
1979,AL,142340.0,25173.0,0.0
1979,AR,62068.0,18977.0,0.0
1979,AZ,175107.0,27255.0,0.0
1979,CA,1445412.0,319255.0,0.0
1979,CO,169703.0,30081.0,0.0
1979,CT,171833.0,0.0,0.0
1979,DC,58236.0,0.0,0.0
1979,DE,29757.0,0.0,0.0
1979,FL,529953.0,209470.0,0.0
1979,GA,236714.0,41865.0,0.0
1979,HI,75852.0,0.0,0.0
1979,IA,107778.0,21385.0,0.0
1979,ID,30028.0,10443.0,0.0
1979,IL,586118.0,62631.0,0.0
1979,IN,180161.0,42228.0,0.0
1979,KS,107480.0,14806.0,0.0
1979,KY,90028.0,11850.0,0.0
1979,LA,160479.0,70591.0,0.0
1979,MA,320175.0,0.0,0.0
1979,MD,264764.0,9391.0,0.0
1979,ME,41020.0,6154.0,0.0
1979,MI,490717.0,77828.0,0.0
1979,MN,162430.0,28899.0,0.0
1979,MO,218905.0,17765.0,0.0
1979,MS,53990.0,9925.0,0.0
1979,MT,24493.0,11254.0,0.0
1979,NC,181961.0,74017.0,0.0
1979,ND,14945.0,3817.0,0.0
1979,NE,57373.0,8921.0,0.0
1979,NH,41146.0,412.0,0.0
1979,NJ,467735.0,201.0,0.0
1979,NM,59137.0,7184.0,0.0
1979,NV,59348.0,7162.0,0.0
1979,NY,1036245.0,42157.0,0.0
1979,OH,488096.0,78973.0,0.0
1979,OK,122521.0,14619.0,0.0
1979,OR,118570.0,46840.0,0.0
1979,PA,380233.0,158.0,0.0
1979,RI,55667.0,0.0,0.0
1979,SC,95008.0,66568.0,0.0
1979,SD,14146.0,4687.0,0.0
1979,TN,144471.0,32415.0,0.0
1979,TX,743776.0,78425.0,0.0
1979,UT,73268.0,4237.0,0.0
1979,VA,210783.0,32551.0,0.0
1979,VT,3449.0,19.0,0.0
1979,WA,174738.0,88183.0,0.0
1979,WI,171452.0,41272.0,0.0
1979,WV,29697.0,5787.0,0.0
1979,WY,16556.0,5065.0,0.0
1980,AK,22788.0,0.0,0.0
1980,AL,168015.0,29642.0,0.0
1980,AR,70062.0,19399.0,0.0
1980,AZ,204055.0,28622.0,0.0
1980,CA,1565793.0,351385.0,0.0
1980,CO,172743.0,24378.0,0.0
1980,CT,181337.0,0.0,0.0
1980,DC,65482.0,0.0,0.0
1980,DE,31655.0,0.0,0.0
1980,FL,624991.0,242183.0,0.0
1980,GA,253492.0,45772.0,0.0
1980,HI,83564.0,0.0,0.0
1980,IA,115830.0,24775.0,0.0
1980,ID,35316.0,12348.0,0.0
1980,IL,604479.0,68103.0,0.0
1980,IN,188026.0,45839.0,0.0
1980,KS,119833.0,16681.0,0.0
1980,KY,97858.0,12438.0,0.0
1980,LA,163356.0,62659.0,0.0
1980,MA,328859.0,0.0,0.0
1980,MD,277610.0,10049.0,0.0
1980,ME,42790.0,6668.0,0.0
1980,MI,532631.0,84171.0,0.0
1980,MN,175997.0,32751.0,0.0
1980,MO,246211.0,20044.0,0.0
1980,MS,62557.0,10505.0,0.0
1980,MT,26477.0,11810.0,0.0
1980,NC,200506.0,82527.0,0.0
1980,ND,15745.0,4326.0,0.0
1980,NE,61451.0,9492.0,0.0
1980,NH,43052.0,368.0,0.0
1980,NJ,512144.0,0.0,0.0
1980,NM,65461.0,5721.0,0.0
1980,NV,67800.0,8304.0,0.0
1980,NY,1138330.0,44531.0,0.0
1980,OH,517614.0,87671.0,0.0
1980,OK,133698.0,16670.0,0.0
1980,OR,129364.0,50367.0,0.0
1980,PA,408823.0,110.0,0.0
1980,RI,58297.0,0.0,0.0
1980,SC,107326.0,73954.0,0.0
1980,SD,15563.0,4650.0,0.0
1980,TN,167806.0,35637.0,0.0
1980,TX,789708.0,89100.0,0.0
1980,UT,81007.0,5445.0,0.0
1980,VA,226194.0,38910.0,0.0
1980,VT,3314.0,4.0,0.0
1980,WA,199811.0,96398.0,0.0
1980,WI,185557.0,46158.0,0.0
1980,WV,33197.0,6780.0,0.0
1980,WY,18746.0,4980.0,0.0
1981,AK,25695.0,0.0,0.0
1981,AL,165622.0,29588.0,0.0
1981,AR,71572.0,17902.0,0.0
1981,AZ,197022.0,25776.0,0.0
1981,CA,1567942.0,340196.0,0.0
1981,CO,186759.0,34170.0,0.0
1981,CT,177949.0,0.0,0.0
1981,DC,69759.0,0.0,0.0
1981,DE,31062.0,0.0,0.0
1981,FL,633862.0,250202.0,0.0
1981,GA,260049.0,46852.0,0.0
1981,HI,73900.0,0.0,0.0
1981,IA,116004.0,23785.0,0.0
1981,ID,34283.0,11827.0,0.0
1981,IL,577751.0,64970.0,0.0
1981,IN,176186.0,42484.0,0.0
1981,KS,122437.0,16542.0,0.0
1981,KY,92750.0,11241.0,0.0
1981,LA,156878.0,65201.0,0.0
1981,MA,297361.0,0.0,0.0
1981,MD,279849.0,10404.0,0.0
1981,ME,41977.0,6949.0,0.0
1981,MI,558998.0,75857.0,0.0
1981,MN,179093.0,32074.0,0.0
1981,MO,242727.0,19249.0,0.0
1981,MS,66626.0,10323.0,0.0
1981,MT,20795.0,8876.0,0.0
1981,NC,199467.0,78168.0,0.0
1981,ND,16229.0,4342.0,0.0
1981,NE,59316.0,9597.0,0.0
1981,NH,39914.0,290.0,0.0
1981,NJ,499298.0,0.0,0.0
1981,NM,69655.0,9486.0,0.0
1981,NV,69579.0,6581.0,0.0
1981,NY,1113182.0,41323.0,0.0
1981,OH,515989.0,82881.0,0.0
1981,OK,134018.0,17989.0,0.0
1981,OR,139254.0,54779.0,0.0
1981,PA,406546.0,108.0,0.0
1981,RI,58166.0,0.0,0.0
1981,SC,106393.0,75868.0,0.0
1981,SD,15207.0,3617.0,0.0
1981,TN,162304.0,31029.0,0.0
1981,TX,796430.0,98251.0,0.0
1981,UT,79646.0,5212.0,0.0
1981,VA,232446.0,38793.0,0.0
1981,VT,3088.0,0.0,0.0
1981,WA,197174.0,91135.0,0.0
1981,WI,181661.0,39871.0,0.0
1981,WV,34817.0,8239.0,0.0
1981,WY,20621.0,5321.0,0.0
1982,AK,25244.0,0.0,0.0
1982,AL,161802.0,27396.0,0.0
1982,AR,74721.0,17342.0,0.0
1982,AZ,185141.0,24685.0,0.0
1982,CA,1546646.0,333041.0,0.0
1982,CO,186583.0,35385.0,0.0
1982,CT,171839.0,0.0,0.0
1982,DC,67428.0,0.0,0.0
1982,DE,29701.0,0.0,0.0
1982,FL,612164.0,236583.0,0.0
1982,GA,243076.0,42775.0,0.0
1982,HI,76897.0,0.0,0.0
1982,IA,100231.0,18098.0,0.0
1982,ID,30542.0,11136.0,0.0
1982,IL,582854.0,58021.0,0.0
1982,IN,174741.0,42293.0,0.0
1982,KS,115115.0,15675.0,0.0
1982,KY,96041.0,8156.0,0.0
1982,LA,158450.0,70630.0,0.0
1982,MA,292925.0,0.0,0.0
1982,MD,263600.0,10197.0,0.0
1982,ME,38389.0,6158.0,0.0
1982,MI,528133.0,57251.0,0.0
1982,MN,170028.0,28532.0,0.0
1982,MO,227327.0,18080.0,0.0
1982,MS,66452.0,10701.0,0.0
1982,MT,19516.0,10597.0,0.0
1982,NC,209318.0,74628.0,0.0
1982,ND,14653.0,3813.0,0.0
1982,NE,54006.0,8950.0,0.0
1982,NH,36770.0,206.0,0.0
1982,NJ,466638.0,0.0,0.0
1982,NM,71179.0,6945.0,0.0
1982,NV,66930.0,5762.0,0.0
1982,NY,1063911.0,38366.0,0.0
1982,OH,469864.0,75110.0,0.0
1982,OK,148809.0,20765.0,0.0
1982,OR,132541.0,51466.0,0.0
1982,PA,391678.0,157.0,0.0
1982,RI,53809.0,0.0,0.0
1982,SC,112442.0,78178.0,0.0
1982,SD,13313.0,2768.0,0.0
1982,TN,168473.0,30860.0,0.0
1982,TX,893225.0,110165.0,0.0
1982,UT,81582.0,4789.0,0.0
1982,VA,219271.0,36216.0,0.0
1982,VT,3431.0,0.0,0.0
1982,WA,188137.0,89726.0,0.0
1982,WI,178836.0,34763.0,0.0
1982,WV,32551.0,8696.0,0.0
1982,WY,20363.0,4810.0,0.0
1983,AK,25760.0,0.0,0.0
1983,AL,145827.0,24071.0,0.0
1983,AR,69519.0,16590.0,0.0
1983,AZ,179552.0,23168.0,0.0
1983,CA,1454331.0,309370.0,0.0
1983,CO,183000.0,33763.0,0.0
1983,CT,160282.0,0.0,0.0
1983,DC,59691.0,0.0,0.0
1983,DE,27061.0,0.0,0.0
1983,FL,571949.0,222270.0,0.0
1983,GA,218071.0,38038.0,0.0
1983,HI,70692.0,0.0,0.0
1983,IA,101248.0,18862.0,0.0
1983,ID,30257.0,10829.0,0.0
1983,IL,643987.0,55517.0,0.0
1983,IN,163676.0,39458.0,0.0
1983,KS,107786.0,14261.0,0.0
1983,KY,90761.0,7170.0,0.0
1983,LA,150652.0,67846.0,0.0
1983,MA,265772.0,0.0,0.0
1983,MD,239180.0,9627.0,0.0
1983,ME,37970.0,5824.0,0.0
1983,MI,515650.0,58350.0,0.0
1983,MN,156840.0,26376.0,0.0
1983,MO,211779.0,15538.0,0.0
1983,MS,60775.0,7913.0,0.0
1983,MT,21330.0,12671.0,0.0
1983,NC,193702.0,69400.0,0.0
1983,ND,14873.0,4127.0,0.0
1983,NE,55135.0,7972.0,0.0
1983,NH,33751.0,131.0,0.0
1983,NJ,433385.0,0.0,0.0
1983,NM,71109.0,7097.0,0.0
1983,NV,57746.0,4903.0,0.0
1983,NY,974675.0,36384.0,0.0
1983,OH,440778.0,66307.0,0.0
1983,OK,147891.0,21289.0,0.0
1983,OR,129765.0,47023.0,0.0
1983,PA,363147.0,79.0,0.0
1983,RI,50498.0,0.0,0.0
1983,SC,102487.0,71739.0,0.0
1983,SD,13334.0,2654.0,0.0
1983,TN,154230.0,28729.0,0.0
1983,TX,865775.0,111156.0,0.0
1983,UT,81728.0,5143.0,0.0
1983,VA,207246.0,34572.0,0.0
1983,VT,3732.0,0.0,0.0
1983,WA,189391.0,87299.0,0.0
1983,WI,174279.0,33310.0,0.0
1983,WV,31129.0,8961.0,0.0
1983,WY,17273.0,4380.0,0.0
1984,AK,25369.0,0.0,0.0
1984,AL,141084.0,23477.0,0.0
1984,AR,68528.0,15864.0,0.0
1984,AZ,187523.0,23322.0,0.0
1984,CA,1451189.0,295673.0,0.0
1984,CO,179019.0,33556.0,0.0
1984,CT,155139.0,0.0,0.0
1984,DC,55693.0,0.0,0.0
1984,DE,27092.0,0.0,0.0
1984,FL,602807.0,226294.0,0.0
1984,GA,230341.0,34851.0,0.0
1984,HI,68147.0,0.0,0.0
1984,IA,99004.0,18596.0,0.0
1984,ID,29565.0,10104.0,0.0
1984,IL,334598.0,52215.0,0.0
1984,IN,155668.0,35010.0,0.0
1984,KS,105522.0,13627.0,0.0
1984,KY,86300.0,8509.0,0.0
1984,LA,154217.0,67494.0,0.0
1984,MA,248959.0,7.0,0.0
1984,MD,238063.0,10088.0,0.0
1984,ME,37628.0,5146.0,0.0
1984,MI,544411.0,66517.0,0.0
1984,MN,153854.0,25702.0,0.0
1984,MO,205488.0,14127.0,0.0
1984,MS,59916.0,9317.0,0.0
1984,MT,23208.0,14699.0,0.0
1984,NC,192980.0,67249.0,0.0
1984,ND,14368.0,3659.0,0.0
1984,NE,51654.0,7450.0,0.0
1984,NH,31404.0,97.0,0.0
1984,NJ,419342.0,55.0,0.0
1984,NM,71754.0,7358.0,0.0
1984,NV,58569.0,4490.0,0.0
1984,NY,928315.0,34400.0,0.0
1984,OH,421707.0,57174.0,0.0
1984,OK,149060.0,19811.0,0.0
1984,OR,132476.0,45736.0,0.0
1984,PA,349738.0,96.0,0.0
1984,RI,49689.0,0.0,0.0
1984,SC,101745.0,73035.0,0.0
1984,SD,13626.0,2691.0,0.0
1984,TN,150399.0,26949.0,0.0
1984,TX,902771.0,119300.0,0.0
1984,UT,78943.0,5140.0,0.0
1984,VA,205156.0,33036.0,0.0
1984,VT,15278.0,110.0,0.0
1984,WA,200887.0,90353.0,0.0
1984,WI,174736.0,32731.0,0.0
1984,WV,30892.0,7591.0,0.0
1984,WY,15697.0,4346.0,0.0
1985,AK,26617.0,0.0,0.0
1985,AL,145844.0,25153.0,0.0
1985,AR,73854.0,16785.0,0.0
1985,AZ,211004.0,25324.0,0.0
1985,CA,1504891.0,309560.0,0.0
1985,CO,196706.0,37425.0,0.0
1985,CT,161567.0,0.0,0.0
1985,DC,52363.0,0.0,0.0
1985,DE,27774.0,0.0,0.0
1985,FL,692693.0,256098.0,0.0
1985,GA,261193.0,45631.0,0.0
1985,HI,66108.0,0.0,0.0
1985,IA,102719.0,18563.0,0.0
1985,ID,31150.0,10821.0,0.0
1985,IL,618314.0,51657.0,0.0
1985,IN,155066.0,33735.0,0.0
1985,KS,107700.0,13655.0,0.0
1985,KY,87557.0,9293.0,0.0
1985,LA,166195.0,73372.0,0.0
1985,MA,257696.0,0.0,0.0
1985,MD,248845.0,11246.0,0.0
1985,ME,40170.0,5474.0,0.0
1985,MI,543426.0,66272.0,0.0
1985,MN,167479.0,26799.0,0.0
1985,MO,210583.0,15305.0,0.0
1985,MS,56454.0,10304.0,0.0
1985,MT,23652.0,13428.0,0.0
1985,NC,201479.0,69376.0,0.0
1985,ND,15253.0,3587.0,0.0
1985,NE,54786.0,7502.0,0.0
1985,NH,34298.0,106.0,0.0
1985,NJ,444674.0,0.0,0.0
1985,NM,77668.0,11073.0,0.0
1985,NV,60939.0,4204.0,0.0
1985,NY,945375.0,35901.0,0.0
1985,OH,414856.0,59784.0,0.0
1985,OK,166056.0,21321.0,0.0
1985,OR,150646.0,41464.0,0.0
1985,PA,344523.0,74.0,0.0
1985,RI,50363.0,0.0,0.0
1985,SC,104278.0,81595.0,0.0
1985,SD,14279.0,2631.0,0.0
1985,TN,163277.0,28332.0,0.0
1985,TX,1020209.0,127751.0,0.0
1985,UT,88405.0,5376.0,0.0
1985,VA,208015.0,32414.0,0.0
1985,VT,17046.0,391.0,0.0
1985,WA,222208.0,98425.0,0.0
1985,WI,166535.0,31544.0,0.0
1985,WV,28731.0,8991.0,0.0
1985,WY,17443.0,4476.0,0.0
1986,AK,28404.0,0.0,0.0
1986,AL,158066.0,27231.0,0.0
1986,AR,82472.0,17782.0,0.0
